Price,Date,Lat,Lng,Housing,Floors,House,Rooms,Floor,Area
3400,361,56.299226,44.056642,0,9,Brick,2,5,46.2
3600,361,56.318042,44.063155,0,17,Brick,1,14,45
5922.15,361,56.345988,43.87158,1,17,Brick,3,12,91.11
5086.139,361,56.313139,44.014395,1,17,Brick,2,10,67.77
5000,362,56.28925,44.070872,0,9,Brick,3,8,70
2150,362,56.301249,43.929827,0,2,Brick,2,1,43
2850,362,56.3300333843,43.8746845355,0,9,Panel,2,9,51
4500,362,56.33794,43.911897,1,10,Panel,3,1,78.6
4300,362,56.247956,43.863828,0,4,Brick,3,3,80
3350,362,56.314127,43.991461,0,7,Brick,2,2,42
3100,362,56.348178,43.855204,0,9,Brick,2,2,76
2000,362,56.320858,43.868587,0,2,Brick,2,1,49
2399,362,56.323063,43.930573,0,19,Brick,1,14,37.6
1480,362,56.239494,43.96779,0,5,Brick,2,2,22.7
2400,362,56.29489,44.036987,0,5,Brick,2,2,44.7
3500,362,56.34869,43.87047,0,5,Brick,3,5,60
2450,362,56.358624,43.855457,0,9,Brick,2,1,45
1400,362,56.326783,44.002687,0,4,Monolithic,1,3,34
3300,363,56.263112,43.886367,0,9,Brick,3,4,70
2500,363,56.367796,43.808582,0,14,Brick,1,6,45
2400,363,56.358901,43.820385,0,9,Panel,2,2,43
9000,363,56.296444,44.034885,0,5,Brick,1,5,237
2000,363,56.272533,43.914368,0,5,Brick,2,5,44
1800,363,56.228616,43.829656,0,3,Block,2,2,36
5250,363,56.296034,44.066021,1,10,Monolithic,3,9,83
4500,363,56.322937037,43.9508722037,0,5,Brick,3,3,70
2600,363,56.265162,43.883052,0,5,Brick,2,5,45
2150,363,56.229807,43.857702,0,5,Panel,2,2,40
2200,363,56.234295,43.868526,0,5,Panel,2,2,46
2850,363,56.262547,43.908483,0,5,Panel,3,1,58.4
5000,363,56.3071053131,44.000413578,1,22,Monolithic,2,7,75.3
5300,363,56.3423391023,43.928813109,0,12,Panel,4,9,90
29500,363,56.324755,43.999411,0,4,Brick,4,2,174
5000,363,56.342685,43.929396,0,12,Panel,3,6,90
2530,363,56.34704,43.851216,0,5,Panel,2,5,45
22300,363,56.324755,43.999411,0,5,Brick,4,3,148
4000,363,56.325414,44.026225,0,5,Brick,2,1,43
2851.86,363,56.337734,43.882748,0,17,Brick,1,4,43.21
3081.6,363,56.337734,43.882748,0,17,Brick,1,7,42.8
3070.08,363,56.337734,43.882748,0,17,Brick,1,12,42.64
3114,363,56.337734,43.882748,0,17,Brick,1,16,43.25
1850,363,56.274125,43.884732,0,9,Brick,1,2,27
1650,363,56.239873,43.967431,0,3,Block,1,3,31
3250,363,56.343648,43.935064,0,9,Panel,2,3,57
1850,363,56.32595444,43.95940781,0,5,Brick,1,3,31
1700,363,56.324463,44.001888,0,3,Brick,2,2,54
2150,363,56.369447,43.82406,0,9,Panel,2,7,46
2400,363,56.298387,44.035676,0,9,Panel,1,2,35
2600,362,56.223942,43.86275,0,5,Block,3,1,58
8590,362,56.294126,44.095216,0,17,Monolithic,4,17,122
2800,362,56.31254,44.046105,0,9,Panel,1,1,34
650,362,56.317737,43.869649,0,2,Brick,1,1,16
1790,362,56.269746,43.879531,0,9,Brick,1,9,36
2800,362,56.322584,43.936187,0,9,Panel,2,9,45
2350,362,56.292867,44.024061,0,5,Brick,1,2,32
2500,362,56.347469,43.803551,0,5,Brick,2,3,49.5
4080,362,56.30749,44.081177,0,22,Brick,1,20,40.8
6000,362,56.300055,44.040051,0,9,Brick,2,6,59.3
3150,362,56.234335,43.838711,0,9,Panel,3,1,63
1870,362,56.281941,43.920242,0,5,Panel,1,5,32
2700,362,56.337307,43.836331,0,9,Brick,2,2,45.3
2500,362,56.360428,43.852898,0,9,Brick,2,8,43.5
3800,362,56.353134,43.857746,0,9,Brick,3,5,63.2
1780,362,56.346332,43.866685,0,5,Brick,1,4,31
2200,362,56.347779,43.930564,0,9,Panel,1,7,35.2
2000,362,56.32221,43.881058,0,9,Brick,1,1,36
2150,363,56.291254,43.942269,0,9,Brick,1,3,38.1
3200,363,56.266992,43.864385,0,9,Panel,3,6,64
8000,363,56.29597473,44.06750488,1,17,Brick,2,5,100
2300,363,56.324463,44.001888,0,2,Brick,2,2,56
3300,364,56.326792,43.934373,0,9,Panel,3,1,65
1720,363,56.271725,43.880222,0,9,Brick,1,1,29
2400,363,56.292768,44.044713,0,5,Brick,1,3,31
3550,363,56.312749,43.938631,0,9,Brick,2,8,51.3
4000,363,56.299145,44.061035,0,9,Brick,3,2,71
3540,363,56.322296,44.02363,0,5,Brick,2,2,43
1479.996,363,56.326885,44.005985,0,9,Brick,2,9,47.3
50000,363,56.324755,43.999411,0,5,Brick,5,4,327
2500,363,56.2045003648,43.878403716,0,2,Brick,3,2,51
2750,364,56.277363,43.910882,0,5,Panel,3,4,56.1
14500,364,56.316264,44.021914,0,5,Monolithic,4,2,105
3050,364,56.293302,44.04218,0,5,Brick,3,5,56.2
4300,364,56.345324,43.94085,0,16,Panel,2,10,60
2600,364,56.291788,43.840041,0,9,Brick,2,9,53
3100,364,56.302807,44.04135,0,5,Brick,2,5,50
3580,364,56.321754,44.028122,0,9,Brick,2,7,44
2450,364,56.30868,43.941146,1,10,Monolithic,1,9,38.1
2580,364,56.332222,43.913586,0,12,Brick,1,6,38.8
2750,364,56.277283,43.910919,0,5,Brick,3,4,56.1
2000,364,56.366754,43.804045,0,12,Panel,1,8,38
2100,364,56.317088,43.868607,0,9,Brick,1,4,37
3140,364,56.2828898437,44.0334661336,1,10,Brick,1,2,47
4000,364,56.32664108,44.02210999,0,4,Brick,2,1,42.1
2300,364,56.272823,43.887157,0,9,Brick,1,4,36.5
3100,364,56.296899,44.067261,0,9,Panel,2,8,50
3800,364,56.2516888805,43.8463555678,0,9,Panel,3,5,66
2900,364,56.26491547,43.97649384,0,10,Brick,2,1,52
5500,364,56.307072,44.020297,0,11,Brick,2,1,62.5
2150,364,56.252357,43.857306,0,10,Panel,1,10,33
2630,364,56.293785,44.046276,0,9,Brick,1,2,36
5500,364,56.280711,43.939062,0,10,Brick,3,2,70
3200,364,56.327735,43.928085,0,10,Panel,1,4,44
2900,364,56.3603961384,43.8530639433,0,9,Panel,3,1,63
2200,364,56.20526,43.809776,0,3,Brick,1,2,34
2750,363,56.225923,43.876934,0,9,Panel,3,1,63
2550,363,56.291574,43.844883,0,9,Brick,2,9,48
7100,363,56.327975,44.022641,0,5,Brick,3,2,77.2
4200,362,56.277113,43.948566,0,9,Panel,3,7,63
1850,362,56.217888,43.86398,0,17,Brick,1,8,23
2600,362,56.29252,44.01152,0,5,Brick,3,2,55.3
1750,362,56.271107,43.882908,0,9,Brick,1,1,36
3000,362,56.256148,43.862813,0,5,Brick,3,1,53
3049.99,362,56.220123,43.867493,0,17,Brick,2,16,43
2250,362,56.218732,43.863145,0,17,Monolithic,1,7,32.9
3100,362,56.323937,43.871104,0,9,Panel,3,1,61
3000,362,56.2828,44.035469,0,19,Brick,1,2,47
2800,362,56.2055138234,43.8112081989,0,3,Panel,2,3,52
2840,362,56.297972,43.93996,0,5,Brick,3,3,58
3500,362,56.320273,43.927438,0,9,Panel,3,9,72
2200,362,56.3689283029,43.8100338505,0,10,Panel,2,9,43
1900,362,56.336219,43.92141,0,9,Panel,1,9,30
3650,362,56.286498,44.06488,0,10,Brick,1,2,41
2100,362,56.345958,43.87158,0,12,Brick,1,10,42
3670,362,56.36296,43.854234,0,9,Panel,3,2,63
1700,362,56.3233947782,43.8764917778,0,5,Panel,1,1,30
4100,362,56.30749,44.081177,0,22,Brick,1,19,41
2020,363,56.216273,43.862112,0,10,Panel,1,6,30
2150,363,56.299255,44.03386,0,5,Brick,1,4,32.5
2650,363,56.257282,43.873142,0,5,Brick,3,4,51
5031,363,56.30765,44.080402,0,22,Brick,1,18,55.9
5200,363,56.255276,43.86515,0,5,Brick,4,5,102.5
4250,363,56.288376,44.068904,0,9,Panel,3,1,67
2900,363,56.250866,43.856506,0,9,Brick,2,1,56
4400,363,56.313206,44.045235,0,9,Brick,3,4,69.7
5399,363,56.326885,44.005985,0,10,Brick,3,8,71.7
2380,363,56.32127,43.871796,0,5,Brick,2,3,41
1750,363,56.310062,43.803432,0,3,Brick,2,3,32
3100,363,56.349205,43.856712,0,10,Brick,3,9,66
3100,363,56.326263,43.931804,0,9,Block,2,8,51
3100,363,56.3093126305,44.0502034054,0,5,Brick,3,5,58
1860,363,56.299646,44.047668,0,5,Panel,1,1,33
5250,363,56.327191,43.934561,0,9,Panel,4,7,84
5031,363,56.30765,44.080402,0,22,Brick,1,20,55.9
2020,363,56.348173,43.867817,0,9,Brick,1,7,33
5022,363,56.30765,44.080402,0,22,Brick,1,19,55.8
2230,363,56.362038,43.826503,0,9,Panel,2,1,45.5
3750,363,56.298372,44.072713,0,9,Panel,3,4,66.8
13000,362,56.313448,43.99818,1,8,Brick,3,4,131.9
5204.76,362,56.255096,43.97329,0,17,Brick,2,4,78.86
2400,362,56.343647,43.935062,0,9,Brick,1,2,43
1600,362,56.291355,43.858913,0,3,Brick,1,3,30.8
3100,362,56.348747,43.85427,0,10,Brick,3,9,66
6462.3,362,56.30747,44.03121,0,24,Brick,3,7,99.42
4444.4,362,56.30747,44.03121,0,24,Brick,1,8,60.1
2400,362,56.264168,43.85585,0,9,Brick,2,1,43
2500,362,56.317942,43.894479,0,4,Brick,3,2,68.5
10500,362,56.315126,44.019686,0,12,Brick,3,2,90
1985,362,56.3321564385,43.9135645423,0,12,Brick,0,8,25
3000,362,56.327186,43.926198,0,10,Block,1,5,35
3050,362,56.323228,44.005304,0,5,Brick,1,3,30
3950,362,56.264557,44.01727,0,17,Brick,2,8,60
4080,362,56.30749,44.081177,0,22,Brick,1,20,40.8
4400,362,56.264557,44.01727,0,17,Brick,2,8,69
4800,362,56.264557,44.01727,0,17,Brick,1,8,43
2800,362,56.273035,43.928336,0,5,Brick,4,2,60
2950,362,56.36117,43.817376,0,9,Brick,3,9,55
2990,363,56.227493,43.877934,0,9,Brick,3,9,60
7350,363,56.28437,44.03023,0,9,Brick,3,3,87
5013,363,56.30765,44.080402,0,22,Brick,1,21,55.7
1700,363,56.235046,43.87625,0,5,Brick,1,5,30
2100,363,56.262547,43.908483,0,5,Brick,1,2,32
5114,363,56.342825,43.948683,0,9,Brick,2,2,72.2
5000,363,56.279012,43.994614,0,11,Brick,2,10,62.5
2200,362,56.217886,43.863981,0,17,Monolithic,1,14,34.5
2300,363,56.292378,43.93183,0,3,Brick,2,2,43.6
3270,362,56.321791,43.935487,0,9,Panel,2,9,46
3750,363,56.235085,43.962005,0,9,Panel,3,3,57.8
2600,362,56.26461,43.858562,0,9,Brick,2,3,45
2150,362,56.261024,43.986572,0,3,Brick,2,1,38
3000,362,56.23573,43.826576,0,9,Brick,3,1,57.4
1600,362,56.262543,43.89272,0,9,Brick,2,6,38
2400,362,56.257763,43.87555,0,12,Brick,2,1,51
3650,363,56.2935293235,44.0791443631,0,10,Panel,2,10,55.5
1430,362,56.255352,43.970099,0,3,Monolithic,1,2,35
5800,363,56.345324,43.94085,0,16,Panel,4,4,103
6800,363,56.3057,44.000256,0,18,Brick,3,4,79.9
2400,363,56.292355,44.008034,0,5,Brick,1,2,30
12500,362,56.323348,43.992925,0,8,Monolithic,3,7,117
1900,362,56.220468,43.858205,0,9,Panel,1,3,35.6
3599,362,56.289806,43.8435,0,9,Brick,3,2,75.3
3099.6,362,56.34596,43.87158,0,17,Brick,1,11,43.05
3111.12,362,56.34596,43.87158,0,17,Brick,1,8,43.21
7365.2,362,56.34596,43.87158,0,17,Brick,4,13,105.3
1800,362,56.3114,43.93997,0,9,Brick,1,3,30
4254.08,362,56.34596,43.87158,0,17,Brick,2,7,62.56
10165.35,362,56.34596,43.87158,0,17,Brick,4,13,153.51
4250,363,56.313204,44.045234,0,9,Panel,3,4,69.7
1550,362,56.246944,43.851295,0,5,Brick,1,3,31.4
3200,362,56.264312,43.852078,0,9,Panel,3,2,53
3800,362,56.313888,44.021905,0,4,Brick,2,2,49
4150,362,56.3473439525,43.8734530992,1,17,Monolithic,2,3,62
1795,362,56.283954,43.92256,0,5,Brick,1,1,31.1
1890,362,56.32223,43.92592,0,6,Brick,1,1,32
2000,362,56.283554,43.938847,0,4,Brick,1,4,29.9
1111.111,362,56.262547,43.90848,0,5,Brick,2,4,62
3460,362,56.341858,43.949825,0,17,Brick,1,4,45.9
1600,362,56.353943,43.82681,0,4,Brick,1,1,31.4
2379,363,56.261758,43.753524,0,9,Brick,1,5,34
1949.999,363,56.252227,43.851252,0,9,Brick,1,1,33
2500,363,56.258933,43.845008,0,9,Brick,1,4,35
2100,363,56.259338,43.852392,0,9,Brick,1,3,34
2824.8,363,56.348926,43.872712,0,17,Brick,1,4,42.8
3070.08,363,56.348926,43.872712,0,17,Brick,1,12,42.64
3114,363,56.348926,43.872712,0,17,Brick,1,14,43.25
5950.75,363,56.348926,43.872712,0,17,Brick,3,3,91.55
2830.08,363,56.345988,43.87158,0,17,Brick,1,3,42.88
3100,363,56.293027,44.038056,0,5,Brick,2,4,43
5999.999,363,56.307427,44.019874,1,10,Brick,3,10,80
3500,363,56.349235,43.929908,0,19,Monolithic,1,2,43
3200,363,56.233034,43.867107,0,9,Panel,2,4,52
3550,363,56.224617,43.868436,0,10,Panel,2,8,55
5200,363,56.323358,43.950902,0,4,Brick,4,4,100
4800,363,56.309719,43.979989,0,10,Brick,2,2,72
1950,363,56.290714,43.908402,0,1,Wooden,2,1,40
3200,363,56.350886,43.867179,0,5,Brick,2,2,49.2
3200,363,56.280651,44.044219,0,9,Panel,2,7,44
3313.75,361,56.269867,43.99722,0,25,Brick,2,19,60.25
1800,361,56.368355,43.802446,0,9,Brick,1,2,34
3600,361,56.269665,43.98305,0,10,Brick,2,10,52
4500,361,56.31409,44.0261,0,9,Brick,3,5,63
2980,361,56.28433,44.052727,0,5,Brick,2,5,47.6
1550,361,56.270761,43.872946,0,9,Brick,1,7,27.7
2900,361,56.340021,43.927689,0,9,Panel,2,9,46
5600,361,56.303421,43.9435,0,5,Brick,3,1,84
2000,361,56.290589,43.861142,0,3,Brick,3,1,53
1600,361,56.305958,43.92272,0,5,Brick,1,2,31
1500,361,56.239494,43.96779,0,5,Brick,2,2,23
2250,361,56.267197,43.881327,0,9,Brick,1,4,35.2
2650,361,56.263967,43.875012,0,10,Brick,1,5,40.5
1700,361,56.297972,44.076253,0,19,Brick,1,10,18.7
2500,361,56.263602,43.898737,0,5,Panel,4,3,60
4400,361,56.309439,44.028498,0,9,Panel,3,3,61
4800,361,56.3135384769,43.9758450543,1,11,Monolithic,0,10,90
2450,361,56.280506,43.986727,0,5,Brick,2,3,44
1580,361,56.330565,43.8366,0,5,Brick,1,4,31
1900,361,56.23365,43.878128,0,9,Brick,1,2,33
2850,361,56.262073,44.013883,0,17,Block,1,15,42
2800,361,56.294151,43.939053,0,9,Panel,2,4,52.4
2350,361,56.312134,44.036198,0,3,Brick,2,3,40
4600,361,56.23942,43.957153,0,25,Brick,2,21,60
700,361,56.32213,43.866577,0,2,Brick,1,1,52
3313.75,361,56.269867,43.99722,0,25,Brick,2,17,60.25
3100,361,56.328524,43.936053,0,10,Panel,2,6,50
2080,360,56.232604,43.871248,0,5,Panel,2,1,46
850,360,56.298782,43.929863,0,2,Wooden,1,2,22
2850,360,56.2547136655,43.859321746,0,5,Panel,2,3,51
3800,361,56.284889,43.946626,0,9,Brick,3,6,65
2580,360,56.289096,43.844146,0,9,Brick,2,7,45
2080,360,56.277293,43.919218,0,5,Panel,1,4,32
1580,360,56.217896,43.862364,0,17,Monolithic,0,4,21
5059.2,360,56.312244,43.983196,0,18,Brick,1,15,54.4
3580,360,56.305329,44.078489,0,10,Brick,1,4,43
1790,360,56.266605,43.871483,0,5,Brick,1,3,32.8
2700,360,56.233269,43.878426,0,9,Panel,2,8,52
1270,360,56.2093533441,43.9030947169,1,8,Block,2,2,35
2170,361,56.23411,43.856857,0,5,Brick,2,1,43
1950,361,56.346333,43.866684,0,5,Brick,1,3,32
1500,361,56.20005,43.805733,0,5,Brick,1,1,30
5990,361,56.313768,43.983394,0,12,Monolithic,2,4,70
4650,361,56.307167,44.080448,0,25,Monolithic,1,22,52
1530,361,56.2072871245,44.0261800722,0,3,Panel,2,2,46
2900,361,56.286028,43.928695,0,9,Panel,2,5,53
1400,361,56.216314,44.024366,1,3,Panel,1,1,32.6
1750,361,56.228886,43.872353,0,5,Panel,1,3,31
2200,361,56.3667849547,43.8121490172,1,14,Brick,1,13,45
1450,361,56.1898695572,43.8548512064,1,3,Brick,0,3,21.6
2159.1,361,56.192039,43.890095,1,3,Brick,2,2,53
3700,361,56.29411,44.044605,0,17,Brick,1,16,46.2
2350,361,56.335351,43.874626,0,9,Panel,1,4,33.5
2099,361,56.342724,43.871418,0,5,Brick,2,5,47
2200,361,56.295969,43.87282,0,5,Brick,2,3,44.4
3500,361,56.347779,43.930564,0,9,Panel,3,1,65
2180,361,56.295295,44.075238,0,19,Brick,1,11,37
1870,361,56.328174,43.953462,0,9,Brick,1,1,35
2400,361,56.317963,44.06323,0,9,Brick,1,4,34
4700,361,56.286927,44.078723,0,10,Brick,2,10,55
2450,361,56.300964,43.951468,1,25,Monolithic,1,10,37
2400,361,56.29489,44.036987,0,5,Brick,2,2,44.7
2850,361,56.2641097665,44.019813373,0,17,Monolithic,1,5,45
1865.273,361,56.2809583148,43.939060627,1,10,Monolithic,2,4,43.8
950,361,56.247147,43.825085,0,5,Brick,1,2,23
1700,361,56.26572,43.87026,0,5,Brick,1,5,32
1650,361,56.24797,43.827248,0,2,Brick,2,2,46
4700,361,56.3332,43.957846,0,9,Panel,2,3,54.4
3250,361,56.261378,44.016703,0,17,Block,1,10,44.1
3700,361,56.26103,44.013317,0,17,Brick,2,1,66
5079.06,361,56.264557,44.01727,0,17,Brick,3,14,81.6
2390,361,56.324615,43.917637,0,5,Brick,2,3,43
3250,361,56.23406,43.96583,0,10,Brick,1,6,40
3390,361,56.283495,44.062311,0,17,Block,1,17,45
6270,361,56.297884,44.083085,1,17,Monolithic,3,8,107
3950,361,56.285124,44.071707,0,9,Panel,3,5,67
2050,361,56.366988,43.809653,1,17,Monolithic,1,3,41.1
1500,361,56.239494,43.96779,0,5,Brick,2,2,23
2990,361,56.340828,43.910065,0,10,Brick,2,8,44
2970,361,56.337288,43.873466,0,9,Brick,3,1,57
2050,361,56.27323,43.91248,0,5,Brick,2,3,43
2850,361,56.265717,44.02097,0,17,Brick,1,15,42.4
2910,361,56.26565,44.019615,0,17,Brick,1,15,45.6
2795,361,56.310029,44.074021,1,21,Monolithic,1,2,41.2
2200,361,56.290989,44.037248,0,5,Brick,2,1,44
2300,361,56.209933,44.026066,0,5,Panel,2,5,47
2400,362,56.2873062855,44.0419200795,0,17,Panel,1,2,45
2850,362,56.332551,43.913792,0,12,Brick,1,10,34
4420,362,56.281816,44.081238,0,5,Monolithic,2,4,60
2800,362,56.291798,43.985029,0,5,Brick,2,3,53
4749,362,56.313628,43.984166,0,18,Monolithic,1,18,46
3300,362,56.290355,44.046869,0,5,Brick,4,5,64
3500,362,56.256328,43.86673,1,18,Monolithic,1,10,41
1960,361,56.293812,44.014134,0,2,Wooden,2,2,47
4650,361,56.23942,43.957153,0,25,Brick,2,18,44.2
2280,361,56.34293,43.92593,0,14,Brick,1,6,35
2870,361,56.367092,43.81196,0,14,Brick,2,12,70
2200,361,56.345823,43.85674,0,17,Panel,1,7,34
2300,361,56.3307,43.848862,0,2,Brick,2,2,56
8500,361,56.333375,43.954917,0,5,Brick,3,4,94
2950,361,56.282835,44.037284,0,16,Brick,1,1,40
1450,361,56.230932,43.827545,0,10,Panel,0,5,17.1
2700,361,56.268135,43.867538,0,9,Brick,3,6,50
3150,361,56.220173,43.834471,0,9,Brick,3,8,66
2980,361,56.2636475875,44.0201667498,0,17,Monolithic,1,16,42.5
2700,361,56.367093,43.811959,0,16,Brick,2,13,69
3100,361,56.266861,43.87498,0,5,Brick,4,2,60
2600,361,56.23722,43.966827,0,10,Brick,1,9,43
2600,361,56.23265,43.968483,0,10,Brick,1,9,43
3700,361,56.306103,43.995431,0,9,Panel,3,1,58
4500,361,56.312585,43.990365,0,5,Brick,2,3,62
2450,361,56.345339,43.838199,0,5,Panel,2,4,45
3500,361,56.295525,43.941119,0,9,Panel,3,2,60
2700,365,56.356233,43.830195,0,5,Brick,4,5,62
2790,365,56.263602,43.898737,0,5,Panel,2,2,45
1770,365,56.285903,44.048836,0,5,Panel,1,5,33
2700,365,56.340136,43.93007,0,16,Monolithic,1,3,41
2650,365,56.263962,43.881381,0,4,Brick,2,2,51.7
2050,365,56.27329,43.912553,0,5,Brick,2,5,48
3890,365,56.328953,43.849266,0,4,Brick,3,4,80
2200,365,56.269161,43.985172,0,10,Brick,1,6,28
3190,365,56.326048,44.009786,0,4,Brick,1,3,30
2851.86,365,56.348926,43.872712,0,17,Brick,1,5,43.21
3190,365,56.324526,44.017188,0,2,Brick,2,2,45.6
3250,365,56.348926,43.872712,0,17,Brick,1,16,47
6994.861,365,56.313139,44.014395,0,17,Brick,3,8,94.94
2851.86,365,56.348926,43.872712,0,17,Brick,1,4,43.21
4900,365,56.261028,44.013317,1,17,Monolithic,3,11,78.4
1900,365,56.219728,43.835064,0,9,Brick,1,7,35
2322.9,365,56.180988,43.908645,1,3,Block,2,3,52
3800,365,56.330666,43.915947,0,9,Brick,3,2,63
4500,365,56.24549,43.849564,0,5,Brick,3,4,70
2735.905,365,56.2185020312,43.8675409683,1,17,Panel,2,1,45
2150,365,56.296998,44.067305,0,9,Panel,1,6,35
4370,365,56.286667,44.066497,0,10,Panel,3,7,66
4000,365,56.2435807143,43.8477296442,0,7,Brick,2,2,58
3050,365,56.278088,43.986421,0,6,Brick,3,2,60
3800,365,56.310632,44.011089,0,14,Block,1,13,48
1600,365,56.23007,43.840157,0,2,Brick,2,2,34.2
1800,365,56.281136,43.94695,0,9,Brick,2,8,36.5
1500,365,56.34191,43.910755,0,10,Brick,1,5,17.2
3300,365,56.29002,43.943248,0,9,Panel,3,3,58
3200,365,56.259872,43.98052,0,10,Brick,1,4,40
2550,365,56.220523,43.861699,0,12,Brick,2,1,46
4600,365,56.314397,43.937732,0,10,Brick,3,3,65.9
3300,365,56.23425,43.947308,0,9,Panel,3,9,61
2200,351,56.193444,43.878071,0,2,Brick,3,2,55
3100,351,56.28226,44.048962,0,9,Panel,2,5,45
2200,351,56.24288559,43.82785034,0,5,Brick,2,3,45
2199,351,56.235357768,43.9507914418,0,9,Panel,1,4,32
3950,351,56.314056,43.984455,0,15,Brick,1,5,45.9
5922.15,351,56.34894,43.875263,0,17,Brick,3,12,91.11
3784,351,56.264557,44.01727,0,17,Brick,2,1,61
7365.2,351,56.34894,43.875263,0,17,Brick,3,4,105
1000,351,56.257243,43.902357,0,2,Brick,1,2,33.6
1320,351,56.182802,43.9018,1,3,Monolithic,1,1,30
3400,351,56.342151,43.839124,0,9,Panel,3,9,64
2050,351,56.329717,43.958753,0,5,Panel,2,5,44
1760,351,56.273365,43.908384,0,2,Brick,2,1,39
2395,351,56.239958,43.958358,1,25,Monolithic,0,19,33
3450,351,56.298297,44.049573,0,4,Panel,3,2,56
1600,350,56.26298141,43.98283768,0,2,Brick,2,2,31.7
2200,350,56.291673,43.917628,0,9,Brick,1,3,32
5500,350,56.258088,43.85913,0,12,Panel,4,9,90
2900,350,56.255352,43.9701,0,9,Brick,2,5,53
2900,350,56.274006,43.940094,0,5,Brick,3,1,64
2900,351,56.261378,44.016703,0,17,Monolithic,1,6,40.8
1350,351,56.225273,43.830959,0,2,Block,1,2,27
3390,350,56.237146,43.829458,0,10,Monolithic,2,8,54
2500,350,56.269045,43.893845,0,5,Brick,1,4,40
1930,350,56.332144,43.835858,0,9,Panel,1,7,36
3530,351,56.219582,43.858762,0,10,Panel,3,2,65.5
1850,351,56.327955,43.849724,0,10,Brick,1,5,30
2550,351,56.233719,43.870763,0,5,Panel,2,4,46
5068.63,351,56.319162,44.016529,1,4,Monolithic,2,4,72.1
2428.8,351,56.24699,43.97412,0,10,Brick,1,2,44.6
4000,351,56.340086,43.952905,0,17,Brick,1,17,41
8500,351,56.313898,43.994802,0,10,Brick,3,8,96.3
2550,352,56.317265,43.884247,0,5,Brick,3,2,45
3600,352,56.29597473,44.06750488,0,9,Brick,3,7,64
2000.8,352,56.218864,43.869118,0,17,Brick,1,3,32.8
2150,352,56.30335,43.883,0,5,Brick,3,4,55
2700,352,56.264177,43.892359,0,10,Panel,2,6,52
3250,352,56.325369,43.937454,0,9,Panel,3,1,65
4300,351,56.262962,43.855988,0,14,Brick,3,10,73
3750,351,56.264385,43.881954,0,9,Brick,3,9,71
1800,351,56.246471,43.858501,0,4,Brick,2,2,45
1900,351,56.298656,43.93608,0,5,Brick,1,5,33
2200,351,56.319805,43.86999,0,6,Brick,2,3,44.9
2100,351,56.341007,43.914986,0,10,Brick,1,7,30
4600,351,56.31346,44.019714,0,9,Brick,3,3,63.1
2970,351,56.262276,44.019417,0,19,Brick,1,2,38
1650,351,56.318226,43.869766,0,2,Brick,3,2,55
1680,351,56.280293,43.951756,0,9,Brick,2,6,36
2878.04,351,56.265717,44.02097,0,17,Brick,1,13,42.2
2500,351,56.326158,43.93714,0,9,Panel,1,5,32
1010,351,56.210059,43.908781,1,10,Monolithic,1,5,27
5144,351,56.267174,44.023533,0,17,Brick,3,15,81.7
1700,351,56.228645,43.829613,0,3,Brick,2,2,37
4210,351,56.255362,43.970099,0,19,Monolithic,2,10,57
2500,351,56.309194,43.943661,0,4,Brick,2,3,40
1975,351,56.255352,43.970099,1,8,Monolithic,3,2,73
11040,351,56.30901,43.978193,0,10,Monolithic,3,8,138.3
2000,351,56.258208,43.921572,0,6,Brick,1,3,31
1850,350,56.300939,44.038541,0,5,Brick,1,3,30
3320,351,56.286772,43.99403,0,5,Brick,2,1,41.7
1900,351,56.35555,43.835998,0,5,Panel,2,5,43
3991.52,351,56.267174,44.023533,0,17,Brick,2,5,60.8
4969,351,56.265717,44.02097,0,17,Brick,3,2,81.2
2350,351,56.317566,43.87609,0,5,Brick,2,2,44.5
2750,351,56.27039,43.98166,0,9,Brick,2,3,42.4
3100,351,56.28987,43.944828,0,9,Brick,2,7,52
2850,351,56.217896,43.862364,0,17,Panel,2,17,45
3200,351,56.325729,44.025228,0,10,Brick,2,9,43
3500,351,56.3193,43.989053,0,1,Wooden,2,1,35
2300,352,56.326832,43.929567,0,9,Panel,1,6,35
2970,351,56.23428,43.831022,0,5,Panel,3,2,57
3370,351,56.341253,43.940652,0,17,Monolithic,1,10,41
2700,351,56.336039,43.923225,0,10,Monolithic,1,1,32
800,351,56.984371,43.162421,0,5,Brick,2,1,43
2200,351,56.216269,43.862112,1,10,Panel,1,10,30.5
2298.1,351,56.21844,43.867626,0,17,Brick,1,2,34.3
2850,352,56.317053,44.033457,0,9,Brick,1,7,35
3400,351,56.377647,43.79676,0,10,Brick,3,5,65
5250,351,56.277763,43.937822,0,10,Brick,3,1,76
1900,351,56.331503,43.875713,0,5,Panel,2,1,39
4000,351,56.334552,43.958996,0,9,Panel,2,6,57
2950,351,56.2055913547,43.8128854164,0,3,Block,2,3,51
2350,351,56.318321,44.022372,0,5,Brick,1,5,30.4
